공고번호,회사명,공고제목,지역,경력,기술스택/분야
54059586,(주)씨티케이이비전글로벌네트웍스,(주)씨티케이이비전글로벌네트웍스 - 글로벌커머스(GC),서울 강남구,경력 3~10년,상품관리 / SI·시스템통합 / 솔루션업체 / 소프트웨어개발
54057753,(주)투비파트너즈,[중견 제조] 2차전지 설비개발 PM,경기 성남시 중원구,경력 4~12년,APM / 헤드헌팅
54057832,(주)투비파트너즈,[중견 제조] 2차전지 검사장비 설계,경기 성남시 중원구,경력 4~12년,APM / 헤드헌팅
54060224,(주)미래정보,[인터넷설치] 인터넷 개통 및 AS 작업 기사 채용,충북 청주시 청원구,경력,A/S기사 / 인터넷설치 / 통신
54057925,(주)투비파트너즈,[중견 제조] C# Low-coding 플랫폼 개발,경기 성남시 중원구,경력 8~17년,WPF / 헤드헌팅
54057956,(주)투비파트너즈,[중견 제조] C++/MFC 기반 응용프로그램 개발,경기 성남시 중원구,경력 3~8년,MFC / 헤드헌팅
54078931,모드니사회적협동조합,"긴급)AI 보안 솔루션/ SM /중급/ 마곡/python,java",서울 강서구,경력 7~12년,정보보안 / Docker / Kubernetes
54057985,(주)투비파트너즈,[중견 제조] Vision 알고리즘 SW 엔지니어,경기 성남시 중원구,경력 1~12년,MFC / OpenCV / 헤드헌팅
54068063,(주)투비파트너즈,[중견 제조] PM(Overall Management) 경력 채용,경기 성남시 중원구,경력13년↑,APM / 헤드헌팅
54061989,코리아노바(주),AI·AX개발자 채용 [석박사우대],인천 부평구,경력5년↑,Pytorch / 알고리즘개발 / 컴퓨터비전
54079152,(주)원트리,[경력] VDI 엔지니어 및 정보보안 엔지니어 채용,서울 중구,경력2년↑,클라우드 / SE(시스템엔지니어) / 유지보수
54080290,(주)펜타게이트,영상보안 설계 엔지니어 (AutoCAD),인천 남동구,경력5년↑,하드웨어
54068059,(주)투비파트너즈,[중견 제조] PM(영업 성향) 경력 채용,경기 성남시 중원구,경력 3~12년,APM / 헤드헌팅
54063326,(주)퍼즐원스튜디오,[퍼즐원스튜디오] 모바일캐주얼 퍼즐게임 클라이언트 프로그래머,경기 성남시 분당구,경력무관,게임개발 / Android / iOS / 클라이언트
54063351,(주)셔더,공간을 바꾸는 첫 번째 영업 멤버를 찾습니다,경기 고양시 덕양구,경력 1~4년,기업영업 / 고객관리 / 건설영업
54084838,(주)비드프렌즈,전자입찰 전화영업 아웃바운드 TM ( 검증 된 DB 제공 ),서울 금천구,경력무관,상조영업 / 증권영업 / 비즈니스마케팅 / 금융상품영업
54068055,(주)투비파트너즈,[중견 제조] PM(글로벌 고객사 Commercial 대응) 경력 채용,경기 성남시 중원구,경력 8~17년,APM / 헤드헌팅
54068061,(주)투비파트너즈,[중견 제조] PM(테크니컬 성향) 경력 채용,경기 성남시 중원구,경력 3~12년,APM / 헤드헌팅
54071671,(주)푸드시너지,인터넷쇼핑몰 운영 담당(웹디/MD)  채용,경기 의정부시,경력무관,HTML / 기획MD / 식품
54072203,(주)후로스에너지,공기청정기 제조 및 관리 지원 신입 채용,경기 성남시 중원구,신입,기계·장비관리
54074273,(주)투비파트너즈,주조해석 S/W 국내영업  (사원 ~ 과장),서울 강서구,경력 1~12년,기술영업 / 기업영업 / 영업마케팅
54078891,모드니사회적협동조합,파주/디스플레이 검사정보시스템 기능개선/ C# Oracle /중급,경기 파주시,경력 7~20년,IT컨설팅
54079359,"에이치엘비글로벌(주)서울지점(HLBGlobalCo.,Ltd.)",[코스피상장사] 미디어커머스 글로벌 마케터(일본) 채용,서울 마포구,경력 3~5년,마케팅전략 / 온라인마케팅 / 글로벌마케팅
54074689,(주)미라클인베스트,[수원] 프리미엄멀티샵 매니져 및 스타일러 모집,경기 수원시 팔달구,경력1년↑,매장관리 / 쇼핑몰
54092154,(주)옷잘입는언니,백화점 쇼핑몰 여성의류 md 모십니다.,서울 중랑구,경력1년↑,온라인마케팅 / 비즈니스마케팅 / B2B마케팅
54079636,(주)글로씨,하이글로씨에서 온라인 마케터 채용합니다.,경기 부천시 소사구,경력2년↑,제휴마케팅 / 광고마케팅 / 광고기획
54084428,(주)투비파트너즈,중견그룹사 AI선진화 개발자 리더급(전략/설계/개발 5-10년),서울 서초구,경력 5~12년,AWS / API / RPA
54085683,(주)웨이브글로벌,[경력] (주)웨이브글로벌 Analog Layout Engineer,경기 성남시 분당구,경력 3~10년,반도체설계 / 반도체 / SI·시스템통합
54079024,(주)아이티나래,Cisco SDA(DNA Center) 네트워크 엔지니어 (계약직·프리랜서),서울 마포구,경력무관,네트워크엔지니어 / SI·시스템통합 / 시스템관리 / 솔루션업체 / 소프트웨어개발
54085148,(주)팬브릿지,케이팝 콘텐츠 디자인 및 운영 담당 채용,서울 강남구,경력1년↑,콘텐츠마케팅 / 시장조사 / 채널관리
54087365,(주)마이스탈,무신사 네스파 의류쇼핑몰 웹디자인 정규직 채용,인천 부평구,신입·경력,브랜드디자인 / 로고디자인 / 콘텐츠디자인
54092159,(주)옷잘입는언니,폐쇄몰 마케팅 경력직 모집,서울 중랑구,경력1년↑,온라인마케팅 / 비즈니스마케팅 / B2B마케팅
54092234,(주)성진하이텍,"빅데이타 클라우데라 시스템 (Hadoop, Kafka) 운영자 모집",서울 강서구,경력무관,Hadoop / Kafka / 하드웨어 / 장비구축
54092287,(주)유리아,[경력직] CS 채용 (2년이상/뷰티 브랜드),경기 용인시 기흥구,경력2년↑,CS / 전자상거래 / 쇼핑몰
54092636,(주)디보바인,치과/덴탈/장비/AS/ 인천/서울/신입/경력우대,인천 서구,경력무관,정비기사 / 기계수리 / 치과
54092632,(주)디보바인,치과/덴탈/장비/AS/서울 경기남부/신입/경력우대,경기 군포시,경력무관,정비기사 / 기계수리 / 치과
54092678,(주)태오름스쿨,[태오름스쿨 평리 본원] 초·중등 영어 선생님 구함,대구 서구,경력무관,파트강사 / 검정고시학원 / 과외
54091610,(주)투비파트너즈,[업계1위 주문플랫폼]  영업총괄(임원급),서울 영등포구,경력10년↑,B2B / B2B
54091743,(주)투비파트너즈,[업계1위 주문플랫폼]  운영총괄(임원급),서울 영등포구,경력10년↑,사업관리 / 실적관리 / B2B
54096995,HR컨설팅(주),대규모 금융SI PM 경력 채용(그룹사),서울 강남구,경력15년↑,정보보안
54092688,(주)태오름스쿨,[태오름스쿨학원 평리 본원] 초·중등 수학 선생님 구함,대구 서구,경력무관,파트강사 / 검정고시학원 / 과외
54100291,(주)에스와이컴퍼니,앱/웹 UIUX 디자이너 모집,광주 북구,경력무관,서비스기획 / 마케팅기획 / 마케팅
54107152,HR컨설팅(주),중견기업 방산 연구원,경기 성남시 중원구,경력 3~7년,C++ / C언어 / RTOS
54108101,(주)그래가,[4호선/금정역] (주)그래가 대외협력부 채용,경기 군포시,경력무관,영업지원 / 전자상거래 / 쇼핑몰
54111153,(주)웨이브글로벌,[경력] (주)웨이브글로벌 Physical Implementation/DFT Engineer,경기 성남시 분당구,경력 2~15년,임베디드 / H/W / Verilog
54112048,모드니사회적협동조합,마곡) LG화학 R&D RAP 프레임웍 유경험자/ java / 고급,서울 강서구,경력 12~20년,정보보안 / Docker / Kubernetes
54112333,(주)투비파트너즈,(가전 및 생활용품 기업) 상품기획(가전제품) 담당,서울 서초구,경력 5~13년,IoT / 상품기획 / 정수기 / 가전제품기획 / 헤드헌팅
54121168,(주)수주아이티씨,엔지니어 경력사원 채용(정규직),서울 송파구,경력3년↑,정보보안 / 기술지원 / 유지보수
54125086,(주)실리콘브릿지,주차관제시스템 영업 경력 직원 모집,경기 성남시 중원구,경력1년↑,SI영업 / SI·시스템통합
54117321,클라우드커넥트코리아(주),온라인 이벤트/고객서비스 팀 모집,서울 서초구,경력무관,상담원 / 솔루션업체
54130062,(주)제이디케이에이티,LED 프로세서 & 미디어서버 현장 지원 엔지니어 채용,서울 송파구,경력무관,기술영업 / SI영업 / 설비보수
53984683,(주)성진하이텍,[경력] 서버구축 및 시스템엔지니어 채용,서울 강서구,경력7년↑,인프라 / SE(시스템엔지니어) / 하드웨어
54131935,(주)샌드박스네트워크,외부 크리에이터 네트워크 DB Manager(계약),서울 용산구,경력무관,데이터분석 / 데이터라벨링 / 데이터시각화
54132831,(주)애나,[인천] 프로젝트 UX 기획자 구인,인천 연수구,경력1년↑,AI(인공지능) / 게임기획 / 앱기획
54132902,모드니사회적협동조합,긴급) 보험사 공통개발 /웹스퀘어 /JAVA/ 고급,서울 용산구,경력12년↑,IT컨설팅
53699072,주식회사 지오아이엔씨,주식회사 지오아이엔씨에서 포스·카드단말기 입출고/재고관리 담당을 찾고 있어요,서울 송파구,신입·경력,재고관리 / 창고관리 / 출고/출하 / 패킹(포장) / AS
54133426,(주)새론바스,누오보 마케팅 기획 및 광고 운영 브랜드 마케터 경력직 채용,경기 남양주시,경력2년↑,웹디자인 / 전자상거래 / 쇼핑몰
54133541,(주)대한몰,[쿠팡·네이버] 온라인 쇼핑몰 상품 관리 및 키워드 광고 담당자,경기 오산시,경력2년↑,SNS마케팅 / 광고마케팅 / 기획MD
54133473,(주)코리아티엠,[본사근무/정규직] 채용팀 잡매니저 채용 (단순상담 업무),서울 중구,경력무관,자료입력 / 인바운드 / 채용담당자
54133707,HR컨설팅(주),[유명엔터그룹사업회사(상장사)] 상품 디자이너,서울 마포구,경력8년↑,PhotoShop / 일러스트 / 산업디자인
54133724,HR컨설팅(주),[유명엔터그룹사업회사(상장사)] MD라이선스 사업전략 수립/실행,서울 마포구,경력 6~11년,기획MD / 상품기획 / 라이센싱 / 라이선스상품기획
54133794,HR컨설팅(주),"전산부 ( SAP,.NET 프로그램 추가 개발 및 운영) : 중견 기업",경기 오산시,경력 2~5년,SAP / .NET / 금속 / 금속재료
54134423,(주)마리나체인,[마리나체인] Fullstack Engineer 채용,서울 강남구,경력무관,웹개발 / 솔루션업체
54135139,(주)코리아티엠,[신입환영/정규직] 구직 상담 및 일정 조율 업무 잡매니저 채용,서울 중구,경력무관,자료입력 / 채용담당자 / 잡매니저
53605114,(주)지에스,[지에스] 소프트웨어 부문 경력 사원 채용,경기 용인시 기흥구,경력,C언어 / 기술지원 / 앱개발
53607954,(주)나눔시큐어,"[국민연금, 전주]보안전문가 서비스",전북 전주시 덕진구,경력6년↑,기술지원 / 유지보수 / 보안
53622202,비스캣(주),로봇 소프트웨어 플랫폼 개발자 모집,서울 서초구,경력,솔루션 / S/W / SE(시스템엔지니어)
53645830,(주)씨케이테크피아,정규직 [소프트웨어  엔지니어 모집],서울 금천구,경력3년↑,인터페이스 / UI/UX / 환경
53631702,(주)에스유엠,[에스유엠] 정부지원사업 관리 업무 수행 인력 채용(신입급),경기 시흥시,신입,연구원 / 소프트웨어개발
53649160,(주)참빛교육,에듀테크 기업 참빛교육-영어 교육 콘텐츠 영업 신입/경력 모집,경기 고양시 일산동구,경력무관,온라인교육 / 이러닝 / 인터넷교육
53675932,(주)엠엔비젼,AI 머신비전 및 산업 안전 솔루션 기술영업 신입/경력 채용,대구 달서구,경력무관,SI·시스템통합 / 소프트웨어개발
53660969,(주)게임덱스,[게임 글로벌 운영] 영어권 담당자 모집,경기 성남시 분당구,신입,GM(게임운영) / GM·CS
53683746,(주)엔픽셀,[이클립스] 서버 프로그래머 모집,서울 강남구,경력5년↑,게임개발 / 게임개발
53673790,(주)위즈팩토리,웹개발 경력직(프리랜서) 인력풀 등록,경남 창원시 의창구,경력5년↑,앱개발 / 웹개발 / 개발PM
53684590,(주)노바테크,노바테크 물류로봇 및 AI 영상분석 솔루션 관련 영업인력 모집,울산 남구,경력7년↑,영업직 / 영업기획 / SI·시스템통합
53698567,(주)고산테크,(주) 고산테크 SW 프로그래머(C#) 직무 채용,충남 천안시 서북구,경력 5~10년,C++ / S/W / SE(시스템엔지니어)
53709165,(주)다한테크,SW 솔루션 영업 신입/경력 채용,서울 강남구,신입·경력,기술영업 / 솔루션업체
53717222,(주)에스유엠,[에스유엠] 동작구(야간) 자율주행 운영/시스템 관리 요원 모집,서울 동작구,경력,자율주행 / 운전 / 소프트웨어개발
53742831,(주)리디브,브랜드 마케팅 프로젝트 담당자 채용,서울 서초구,신입·경력,홍보 / 마케팅기획 / 전자상거래
53749554,(주)네오에이블,의료기기 · 장애인보조기기 영업사원 채용 공고(정규직),서울 구로구,경력 2~10년,영업직 / 영업전략 / 영업기획
53749900,비에스엔씨(주),ERP/SAP B1 컨설턴트 (경력),인천 서구,경력4년↑,SAP / ERP / SAP / ERP
53741392,(주)메타파머스,[로봇 스타트업] 로봇 제어 엔지니어(경력),서울 관악구,경력3년↑,데이터엔지니어 / SE(시스템엔지니어) / 개발PM
53701422,(주)지텔레마,AI 프로그래머 -2D / 3D CAD 자동 생성 모델 개발 -정규직모집,서울 구로구,경력무관,API / 챗봇 / 데이터시각화
53773133,현진이앤에스 주식회사,ESS 시스템 / BMS 개발 담당자 모집.,경기 안산시 단원구,경력 1~10년,임베디드 / H/W / 펌웨어
53762141,(주)힐스로보틱스,[로봇 자율주행 및 제어 SW 엔지니어] 채용공고,경기 성남시 수정구,경력 5~10년,Python / C++ / S/W
53768295,(주)지오인프라,[상반기]UI/UX 웹디자이너 채용 (웹서비스/대시보드),충남 홍성군,경력무관,UI/UX디자인 / PhotoShop / 일러스트
53788474,(주)어반데이터랩,풀스텍 개발자 채용,서울 강남구,경력5년↑,풀스택 / 소프트웨어개발
53738391,(주)흑자,(주)흑자 Vision AI 연구 개발 엔지니어 경력 채용 공고,서울 동대문구,경력 3~10년,딥러닝 / Python / Pytorch
